"ID","text","label",,"Comments",,"B",,"Set","Claim Count",,,,,"regex match",,,,,,,,,,,,,,
195,"""There are at least three sectors of the border, one in particular, that are just completely insecure.""","misc",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
196,"""A lot of people who go into prison straight, and when they come out they're gay.""","misc",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
197,"""You had more women getting computer sciences degrees in the '80s by a factor of 2-plus than you do now.""","quantity",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
198,"On immigration, ""the president said 22 times, 22 times, that he couldn't do what he eventually did.""","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
199,"Says President Barack Obama made ""unilateral changes"" to Obamacare ""38 times.""","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
200,"""The Clintons' foundation took millions from foreign governments"" including United Arab Emirates and Saudi Arabia.","quantity",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
201,"The FCC's net neutrality policy includes what is ""essentially a massive tax increase.""","misc",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
202,"Last year, ""we saw the first reduction in the federal prison population in 32 years.""","quantity",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
203,"""Nine hundred people have been fired since I became secretary (of Veterans Affairs). We've got 60 people that we fired who have manipulated wait times.""","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
204,"Say George Washington said that ""when government takes away citizens' right to bear arms it becomes citizens' duty to take away government's right to govern.""","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
205,"""There is a very identifiable Somali community"" back home in Delaware.","misc",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
206,"The current debate over authorizing military action against the Islamic State ""would be the first time Congress would place limits on the commander-in-chief's ability to be commander-in-chief.""","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
207,"""Monarch butterflies are becoming extinct"" because of increased use of crops genetically modified to withstand pesticides.","misc",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
208,"""Nearly one in five women in America has been a victim of rape or attempted rape.""","quantity",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
209,"Alabamians ""haven't changed their opinion"" on same-sex marriage since voting to ban it in 2006.","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
210,"""Obama has chosen to deny the vicious anti-Semitic motivation of the attack on a kosher Jewish grocery in Paris.""","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
211,"""Over 200 years ago, the United States had declared war on Islam, and Thomas Jefferson led the charge!""","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
212,"""92 million Americans aren't working.""","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
213,"""The Obama administration is refusing to directly arm the Kurds.""","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
214,"""Millions of people have given up looking for work altogether.""","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
215,"Under Common Core standards, it takes ""more than a minute"" to teach a student ""how to add nine plus six.""","misc",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
216,"""The reason we even have colleges is that at some point there were politicians who said, ‘You know what? We should start colleges.' ""","misc",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
217,"""The No. 1 cause of childhood deaths is preventable accidents.""","quantity",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
218,"""When you look at the earned income tax credit, it has about a 25 percent fraud rate. We're looking at $20 billion to $30 billion.""","quantity",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
219,"The Affordable Care Act ""basically puts a penalty or a tax on employers for every new job they create.""","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
220,"The Super Bowl has ""one of the highest levels of human sex trafficking activity of any event in the country.""","quantity",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
221,"""In Iraq and Syria, American leadership, including our military power, is stopping (the Islamic State's) advance.""","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
222,"""You cannot build a little guy up by tearing a big guy down -- Abraham Lincoln said it.""","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
223,"""Obamacare has caused millions of full-time jobs to become part-time.""","misc",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
224,"""The auto companies have now repaid taxpayers every dime and more of what my administration invested in.""","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
225,"""America is No. 1 in wind power.""","quantity",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
226,"The economy is ""creating jobs at the fastest pace since 1999.""","quantity",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
227,"""Our unemployment rate is now lower than it was before the financial crisis.""","quantity",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
228,"""America is No. 1 one in oil and gas.""","quantity",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
229,"""Since 2010, America has put more people back to work than Europe, Japan, and all advanced economies combined.""","quantity",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
230,"The United States is ""the only advanced country on Earth"" that doesn't guarantee ""paid maternity leave to our workers.""","misc",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
231,"""A strong majority of Americans support"" the Keystone XL pipeline.","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
232,"We've seen ""our deficits cut by two-thirds.""","quantity",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
233,"""Today, home sales are up nearly 50 percent from where they were in the worst of the crisis.""","quantity",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
234,"""We've doubled the production of clean energy.""","quantity",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
235,"Over the past five years, the American automobile industry has ""created about 500,000 new jobs.""","quantity",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
236,"""Factories are opening their doors at the fastest pace in almost two decades.""","quantity",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
237,"""Over half the people on disability are either anxious or their back hurts.""","misc",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
238,"""About 30 percent"" of those released from Guantanamo ""have re-entered the fight.""","quantity",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
239,"Says. Rep. Joe Barton, R-Texas, once said, ""Wind is a finite resource and harnessing it would slow the winds down, which would cause the temperature to go up.""","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
240,"""If people work and make more money, they lose more in benefits than they would earn in salary.""","misc",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
241,"""The average family not in the top 10 percent makes less money today than they were making a generation ago.""","quantity",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
242,"Administrative employees at colleges and universities have ""more than doubled over the last 25 years, outpacing the growth of students by more than 2 to 1.""","quantity",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
243,"Western Europeans ""can fly in the United States without even having a visa.""","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
244,"""Keystone means unlocking the Canadian tar sands.""","misc",,,,,,,,,,,,,,,,,,,,,,,,,,
245,"A recent economic uptick appears to ""coincide"" with ""the expectation of a new Republican Congress.""","misc",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
246,"Says President Barack Obama has ""not proposed one thing that would change"" the fact that Warren Buffett pays a lower tax rate than his secretary.",,,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
247,"""Newly Elected Republican Senators Sign Pledge to Eliminate Food Stamp Program in 2015.""","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
248,"New tax increases that went into effect on Jan. 1, 2015, ""all passed under the Affordable Care Act, aka Obamacare.""","misc",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
249,"Says President Barack Obama's own administration has done five environmental impact assessments of the Keystone XL pipeline, ""all of which have said it would have a minimum impact on the environment.""","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
251,"""We're spending millions for each individual"" held at Guantanamo Bay, Cuba.","quantity",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
252,"Since the United States began negotiations with Iran, ""that's probably the first year and a half in which Iran has not advanced its nuclear program in the last decade.""","misc",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
253,"""The reason why Cubans don't have access to 21st century telecommunications — like smart phones, like access to the Internet — is because it is illegal in Cuba.""","misc",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
254,"In the U.S. agreement with the Cuban government, ""no commitment was made to allowing the establishment of political parties or to even begin the semblance of a transition to a democracy.""","misc",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
256,"The home-mortgage deduction is widely thought to be ""a middle-class benefit. It's not -- 73 percent of it goes to people making a quarter-million dollars or more a year.""","quantity",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
257,"""Nobody suffered any lasting injuries"" from the CIA interrogation program.","misc",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
259,"""When (Barack Obama) took office, 2.3 million people were out of work. Five-plus years later, we have 5 million-plus out of work.""","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
260,"""In 1990, the U.S. led the world in the percentage of 25-34 year olds with college degrees. Today we are in 12th place.""","quantity",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
261,"Says a man in Ferguson, Mo., was photographed holding a sign that said, ""No mother should have to fear for her son's life every time he robs a store.""","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
262,"Says Barack Obama has ""the worst record of any president when it comes to putting America deeper in debt.""","misc",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
263,"In 2010, uninsured voters made up ""about 5 percent of the electorate.""","quantity",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
264,"""The number of killings of citizens by police is at a two-decade high.""","quantity",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
265,"""794 law enforcement officers have fallen in the line of duty since B.H. Obama took office, with no special recognition from the White House.""","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
266,"""The U.S. Constitution owes its notion of democracy to the Iroquois Tribes.""","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
267,"A sign in Dearborn, Mich., for the Advancement of Islamic Agenda for America says, ""Allah be praised. America we will kill you all and nothing you can do to stop it.""","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
268,"""The actions I'm taking"" are ""the kinds of actions taken by every single Republican president and every single Democratic president for the past half-century.""","misc",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
269,"In the 2014 elections, ""the American people overwhelmingly said we don't want Obamacare … and we don't want amnesty.""","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
270,"""My position hasn't changed"" on using executive authority to address immigration issues.","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
271,"Keystone XL allows ""Canada to pump their oil, send it through our land, down to the Gulf, where it will be sold everywhere else.""","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
272,"Says Jonathan Gruber was ""some adviser who never worked on our staff.""","misc",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
273,"The climate-change agreement between the United States and China ""requires the Chinese to do nothing at all for 16 years.""","misc",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
274,"""Over the last few years, we've put more people back to work than all the other advanced economies combined.""","quantity",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
275,"""Congress Approves Bill Offering Free Cars To Welfare Recipients.""","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
276,"""China has made enormous progress in its human rights. That is a fact recognized by all the people in the world.""","misc",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
277,"""I don't know who (Jonathan Gruber) is.""","misc",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
278,"Says Obama's net neutrality proposal ""puts the government in charge of determining Internet pricing, terms of service and what types of products and services can be delivered.""","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
279,"Congress has 11 percent approval ratings, yet 96.4 percent of incumbent lawmakers were re-elected in 2014.","quantity",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
280,"""According to recent reports, a group of death panels organized under Obamacare ordered their first execution.""","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
281,"""We've created more jobs in the United States than every other advanced economy combined since I came into office.""","quantity",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
282,"""Over 214,000 doctors opt out of Obamacare exchanges.""","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
283,"""Every time we've increased the minimum wage, we've seen a growth in jobs.""","misc",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
284,"The last time Republican U.S. Senate candidates ""beat more than two (incumbents) was 1980.""","misc",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
285,"As a result of Obamacare, ""California seniors face benefit cuts of over $1,700.""","misc",,,,285,285,285,285,285,285,285,285,"FALSE",285,285,285,285,285,285,285,285,285,285,,285,285,285
286,"Republicans are ""trying to impeach our president.""","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
287,"""If Cory Gardner gets his way, you'd better stock up on condoms.""","misc",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
288,"Says Sen. Elizabeth Warren ""lives in a $5.4 million mansion.""","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
289,"""You cannot get (Ebola) from just riding on a plane or bus.""","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
290,"Says the 1956 Republican Party platform supported equal pay, the minimum wage, asylum for refugees, protections for unions and more.","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
291,"Suicide comes from federal government largesse ""saying you are not worth anything but you are going to get something for nothing.""","misc",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
292,"Ebola is ""incredibly contagious,"" ""very transmissible"" and ""easy to catch.""","misc",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
293,"Says Rand Paul ""has put out budgets to cut the military in half.""","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
294,"Says Thomas Eric Duncan came into the United States ""with an elevated temperature.""","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
295,"""Obama, instead of nominating a health professional, he nominated someone who is an anti-gun activist (for surgeon general).""","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
296,"Says Mark Pryor ""votes with Obama 93 percent of the time.""","quantity",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
297,"The Affordable Care Act says that ""at age 76 when you most need it most, you are not eligible for cancer treatment. … Cancer hospital will ration care according to the patient's age.""","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
298,"Blocking travel from countries with Ebola should be possible because President Barack Obama ""has sealed off Israel in the past.""","misc",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
299,"The CDC is ""spending money on things like jazzercise, urban gardening and massage therapy"" that could be redirected to Ebola.","action",,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,
